 Charge State log10(Te (eV)) log10(Electron Density (cm-3)) log10(Coefficient)           48          26
           1  0.39990999999999999        10.800000000000001       -24.475010000000001     
           1  0.39990999999999999        11.000000000000000       -24.475010000000001     
           1  0.39990999999999999        11.199999999999999       -24.475010000000001     
           1  0.39990999999999999        11.400000000000000       -24.475010000000001     
           1  0.39990999999999999        11.600000000000000       -24.475010000000001     
           1  0.39990999999999999        11.800000000000001       -24.475010000000001     
           1  0.39990999999999999        12.000000000000000       -24.475010000000001     
           1  0.39990999999999999        12.199999999999999       -24.475010000000001     
           1  0.39990999999999999        12.400000000000000       -24.475010000000001     
           1  0.39990999999999999        12.600000000000000       -24.475010000000001     
           1  0.39990999999999999        12.800000000000001       -24.475010000000001     
           1  0.39990999999999999        13.000000000000000       -24.475010000000001     
           1  0.39990999999999999        13.199999999999999       -24.475010000000001     
           1  0.39990999999999999        13.400000000000000       -24.475010000000001     
           1  0.39990999999999999        13.600000000000000       -24.475010000000001     
           1  0.39990999999999999        13.800000000000001       -24.475010000000001     
           1  0.39990999999999999        14.000000000000000       -24.475010000000001     
           1  0.39990999999999999        14.199999999999999       -24.475010000000001     
           1  0.39990999999999999        14.400000000000000       -24.475010000000001     
           1  0.39990999999999999        14.600000000000000       -24.475010000000001     
           1  0.39990999999999999        14.800000000000001       -24.475010000000001     
           1  0.39990999999999999        15.000000000000000       -24.475010000000001     
           1  0.49989000000000000        10.000000000000000       -24.298190000000002     
           1  0.49989000000000000        10.199999999999999       -24.298190000000002     
           1  0.49989000000000000        10.400000000000000       -24.298190000000002     
           1  0.49989000000000000        10.600000000000000       -24.298190000000002     
           1  0.49989000000000000        10.800000000000001       -24.298190000000002     
           1  0.49989000000000000        11.000000000000000       -24.298190000000002     
           1  0.49989000000000000        11.199999999999999       -24.298190000000002     
           1  0.49989000000000000        11.400000000000000       -24.298190000000002     
           1  0.49989000000000000        11.600000000000000       -24.298190000000002     
           1  0.49989000000000000        11.800000000000001       -24.298190000000002     
           1  0.49989000000000000        12.000000000000000       -24.298190000000002     
           1  0.49989000000000000        12.199999999999999       -24.298190000000002     
           1  0.49989000000000000        12.400000000000000       -24.298190000000002     
           1  0.49989000000000000        12.600000000000000       -24.298190000000002     
           1  0.49989000000000000        12.800000000000001       -24.298190000000002     
           1  0.49989000000000000        13.000000000000000       -24.298190000000002     
           1  0.49989000000000000        13.199999999999999       -24.298190000000002     
           1  0.49989000000000000        13.400000000000000       -24.298190000000002     
           1  0.49989000000000000        13.600000000000000       -24.298190000000002     
           1  0.49989000000000000        13.800000000000001       -24.298190000000002     
           1  0.49989000000000000        14.000000000000000       -24.298190000000002     
           1  0.49989000000000000        14.199999999999999       -24.298190000000002     
           1  0.49989000000000000        14.400000000000000       -24.298190000000002     
           1  0.49989000000000000        14.600000000000000       -24.298190000000002     
           1  0.49989000000000000        14.800000000000001       -24.298190000000002     
           1  0.49989000000000000        15.000000000000000       -24.298190000000002     
           1  0.59987000000000001        10.000000000000000       -24.167999999999999     
           1  0.59987000000000001        10.199999999999999       -24.167999999999999     
           1  0.59987000000000001        10.400000000000000       -24.167999999999999     
           1  0.59987000000000001        10.600000000000000       -24.167999999999999     
           1  0.59987000000000001        10.800000000000001       -24.167999999999999     
           1  0.59987000000000001        11.000000000000000       -24.167999999999999     
           1  0.59987000000000001        11.199999999999999       -24.167999999999999     
           1  0.59987000000000001        11.400000000000000       -24.167999999999999     
           1  0.59987000000000001        11.600000000000000       -24.167999999999999     
           1  0.59987000000000001        11.800000000000001       -24.167999999999999     
           1  0.59987000000000001        12.000000000000000       -24.167999999999999     
           1  0.59987000000000001        12.199999999999999       -24.167999999999999     
           1  0.59987000000000001        12.400000000000000       -24.167999999999999     
           1  0.59987000000000001        12.600000000000000       -24.167999999999999     
           1  0.59987000000000001        12.800000000000001       -24.167999999999999     
           1  0.59987000000000001        13.000000000000000       -24.167999999999999     
           1  0.59987000000000001        13.199999999999999       -24.167999999999999     
           1  0.59987000000000001        13.400000000000000       -24.167999999999999     
           1  0.59987000000000001        13.600000000000000       -24.167999999999999     
           1  0.59987000000000001        13.800000000000001       -24.167999999999999     
           1  0.59987000000000001        14.000000000000000       -24.167999999999999     
           1  0.59987000000000001        14.199999999999999       -24.167999999999999     
           1  0.59987000000000001        14.400000000000000       -24.167999999999999     
           1  0.59987000000000001        14.600000000000000       -24.167999999999999     
           1  0.59987000000000001        14.800000000000001       -24.167999999999999     
           1  0.59987000000000001        15.000000000000000       -24.167999999999999     
           1  0.69984999999999997        10.000000000000000       -24.074860000000001     
           1  0.69984999999999997        10.199999999999999       -24.074860000000001     
           1  0.69984999999999997        10.400000000000000       -24.074860000000001     
           1  0.69984999999999997        10.600000000000000       -24.074860000000001     
           1  0.69984999999999997        10.800000000000001       -24.074860000000001     
           1  0.69984999999999997        11.000000000000000       -24.074860000000001     
           1  0.69984999999999997        11.199999999999999       -24.074860000000001     
           1  0.69984999999999997        11.400000000000000       -24.074860000000001     
           1  0.69984999999999997        11.600000000000000       -24.074860000000001     
           1  0.69984999999999997        11.800000000000001       -24.074860000000001     
           1  0.69984999999999997        12.000000000000000       -24.074860000000001     
           1  0.69984999999999997        12.199999999999999       -24.074860000000001     
           1  0.69984999999999997        12.400000000000000       -24.074860000000001     
           1  0.69984999999999997        12.600000000000000       -24.074860000000001     
           1  0.69984999999999997        12.800000000000001       -24.074860000000001     
